Date,Open,High,Low,Close,Volume
2008-12-22,89.29,90.46,89.11,90.26,0
2008-12-23,90.21,90.98,89.89,90.96,0
2008-12-24,90.96,90.99,90.24,90.43,0
2008-12-25,90.41,91.3,90.25,90.33,0
2008-12-26,90.3,90.84,90.3,90.75,0
2008-12-29,90.79,90.8,89.76,90.65,0
2008-12-30,90.66,90.98,90.02,90.28,0
2008-12-31,90.33,90.94,90.14,90.65,0
2009-01-01,90.59,91.27,89.53,90.71,0
2009-01-02,90.71,92.42,90.61,91.78,0
2009-01-05,91.82,93.59,91.8,93.32,0
2009-01-06,93.4,94.62,92.84,94.03,0
2009-01-07,93.63,94.14,92.34,92.61,0
2009-01-08,92.61,92.92,90.85,91.19,0
2009-01-09,91.17,91.63,90.21,90.36,0
2009-01-12,90.38,90.47,88.89,89.03,0
2009-01-13,89.21,89.87,88.78,89.35,0
2009-01-14,89.37,89.97,88.61,89.01,0
2009-01-15,89.04,90.02,88.48,89.79,0
2009-01-16,89.83,90.92,89.74,90.64,0
2009-01-19,90.71,91.3,90.15,90.64,0
2009-01-20,90.67,90.97,89.69,89.76,0
2009-01-21,89.76,90.16,87.13,89.43,0
2009-01-22,89.47,89.56,88.07,88.88,0
2009-01-23,88.89,89.63,87.99,88.72,0
2009-01-26,88.75,89.69,88.27,89.07,0
2009-01-27,89.07,90.07,88.43,88.94,0
2009-01-28,88.94,90.75,88.89,90.29,0
2009-01-29,90.25,90.65,89.47,89.98,0
2009-01-30,90.0,90.16,89.17,89.94,0
2009-02-02,89.9,90.06,88.81,89.87,0
2009-02-03,89.42,89.97,88.59,89.41,0
2009-02-04,89.44,89.78,88.83,89.42,0
2009-02-05,89.42,92.27,89.21,91.15,0
2009-02-06,91.21,92.22,90.74,91.84,0
2009-02-09,91.84,92.42,90.9,91.46,0
2009-02-10,91.45,91.67,90.13,90.47,0
2009-02-11,90.46,90.76,89.71,90.39,0
2009-02-12,90.39,91.11,89.82,90.96,0
2009-02-13,90.92,92.14,90.54,91.86,0
2009-02-16,91.87,92.08,91.17,91.72,0
2009-02-17,91.7,92.76,91.56,92.38,0
2009-02-18,92.4,93.96,92.09,93.76,0
2009-02-19,93.77,94.46,93.31,94.17,0
2009-02-20,94.19,94.38,92.52,93.29,0
2009-02-23,93.3,94.95,92.77,94.66,0
2009-02-24,94.59,96.94,94.27,96.64,0
2009-02-25,96.63,97.78,96.36,97.37,0
2009-02-26,97.38,98.72,97.32,98.47,0
2009-02-27,98.48,98.61,96.86,97.56,0
2009-03-02,97.58,97.91,96.92,97.41,0
2009-03-03,97.44,98.59,96.99,98.13,0
2009-03-04,98.16,99.49,98.13,99.16,0
2009-03-05,99.15,99.68,97.72,98.06,0
2009-03-06,98.08,98.51,96.58,98.29,0
2009-03-09,98.26,99.19,97.91,98.77,0
2009-03-10,98.78,99.14,97.91,98.74,0
2009-03-11,98.7,98.85,97.05,97.3,0
2009-03-12,97.25,98.53,95.67,97.6,0
2009-03-13,97.49,98.67,97.15,97.93,0
2009-03-16,97.95,98.65,97.57,98.18,0
2009-03-17,98.16,98.97,98.16,98.64,0
2009-03-18,98.63,98.84,95.69,96.01,0
2009-03-19,96.0,96.61,93.55,94.51,0
2009-03-20,94.49,96.26,94.15,95.91,0
2009-03-23,95.92,97.34,95.44,97.16,0
2009-03-24,97.16,98.57,96.93,97.84,0
2009-03-25,97.84,98.34,96.92,97.66,0
2009-03-26,97.66,98.87,97.45,98.83,0
2009-03-27,98.82,98.85,97.1,97.85,0
2009-03-30,97.84,98.32,95.96,97.38,0
2009-03-31,97.44,99.37,97.29,98.87,0
2009-04-01,98.88,99.47,98.22,98.63,0
2009-04-02,98.63,99.91,98.4,99.58,0
2009-04-03,99.62,100.39,99.34,100.29,0
2009-04-06,100.29,101.45,99.39,101.05,0
2009-04-07,101.07,101.07,99.86,100.53,0
2009-04-08,100.53,100.88,99.32,99.73,0
2009-04-09,99.73,100.58,99.64,100.43,0
2009-04-10,100.45,100.73,100.2,100.2,0
2009-04-13,100.22,100.74,99.86,100.05,0
2009-04-14,100.07,100.43,98.73,98.8,0
2009-04-15,98.81,99.66,98.15,99.37,0
2009-04-16,99.36,99.53,98.53,99.37,0
2009-04-17,99.36,99.76,98.71,99.12,0
2009-04-20,99.12,99.41,97.66,97.98,0
2009-04-21,97.99,98.92,97.73,98.67,0
2009-04-22,98.66,98.75,97.57,97.95,0
2009-04-23,97.97,98.44,97.63,98.04,0
2009-04-24,98.0,98.04,96.64,97.14,0
2009-04-27,97.16,97.27,96.43,96.71,0
2009-04-28,96.72,96.74,95.63,96.39,0
2009-04-29,96.4,97.98,96.39,97.63,0
2009-04-30,97.65,98.99,97.15,98.56,0
2009-05-01,98.54,99.59,98.52,99.08,0
2009-05-04,99.26,99.57,98.73,98.93,0
2009-05-05,98.93,99.22,98.6,98.91,0
2009-05-06,98.92,99.08,97.94,98.45,0
2009-05-07,98.44,99.77,98.32,99.27,0
2009-05-08,99.28,99.58,98.33,98.38,0
2009-05-11,98.45,98.83,97.25,97.38,0
2009-05-12,97.38,97.84,96.11,96.35,0
2009-05-13,96.32,96.7,95.15,95.33,0
2009-05-14,95.27,96.15,95.11,95.93,0
2009-05-15,95.96,96.19,94.73,95.24,0
2009-05-18,95.16,96.47,94.55,96.24,0
2009-05-19,96.24,96.7,95.91,96.02,0
2009-05-20,95.98,96.23,94.83,94.84,0
2009-05-21,94.84,95.27,93.97,94.34,0
2009-05-22,94.36,94.92,93.85,94.76,0
2009-05-25,94.8,95.21,94.41,94.82,0
2009-05-26,94.83,95.15,94.51,94.93,0
2009-05-27,94.92,95.51,94.66,95.27,0
2009-05-28,95.31,97.24,95.26,96.97,0
2009-05-29,96.96,96.96,95.0,95.32,0
2009-06-01,95.33,96.81,94.45,96.54,0
2009-06-02,96.55,96.65,95.32,95.64,0
2009-06-03,95.62,96.42,95.38,95.9,0
2009-06-04,95.91,96.98,95.87,96.64,0
2009-06-05,96.69,98.89,96.56,98.63,0
2009-06-08,98.65,98.87,98.21,98.47,0
2009-06-09,98.44,98.57,97.26,97.39,0
2009-06-10,97.39,98.44,97.09,98.23,0
2009-06-11,98.26,98.56,97.29,97.7,0
2009-06-12,97.72,98.45,97.47,98.37,0
2009-06-15,98.42,98.58,97.59,97.85,0
2009-06-16,97.81,97.84,96.08,96.37,0
2009-06-17,96.39,96.78,95.52,95.66,0
2009-06-18,95.64,96.69,95.62,96.56,0
2009-06-19,96.57,97.18,96.0,96.24,0
2009-06-22,96.22,96.33,95.71,95.92,0
2009-06-23,95.93,95.94,94.88,95.21,0
2009-06-24,95.22,96.05,95.03,95.73,0
2009-06-25,95.73,96.57,95.62,95.98,0
2009-06-26,95.99,96.05,95.05,95.13,0
2009-06-29,95.17,96.17,95.12,96.1,0
2009-06-30,96.07,96.51,95.31,96.33,0
2009-07-01,96.3,96.98,96.17,96.55,0
2009-07-02,96.54,96.88,95.7,95.96,0
2009-07-03,95.9,96.12,95.67,95.98,0
2009-07-06,95.99,96.24,94.67,95.32,0
2009-07-07,95.31,95.46,94.71,94.79,0
2009-07-08,94.73,94.86,91.8,92.67,0
2009-07-09,92.7,93.6,92.38,92.96,0
2009-07-10,92.97,93.18,91.78,92.47,0
2009-07-13,92.51,93.03,91.74,93.0,0
2009-07-14,93.02,93.76,92.72,93.58,0
2009-07-15,93.61,94.46,93.26,94.23,0
2009-07-16,94.24,94.45,93.27,93.77,0
2009-07-17,93.77,94.37,93.48,94.19,0
2009-07-20,94.18,94.79,94.11,94.24,0
2009-07-21,94.18,94.39,93.29,93.65,0
2009-07-22,93.64,93.87,93.09,93.59,0
2009-07-23,93.58,95.3,93.51,95.05,0
2009-07-24,95.0,95.17,94.59,94.77,0
2009-07-27,94.77,95.38,94.67,95.2,0
2009-07-28,95.18,95.27,94.03,94.49,0
2009-07-29,94.49,95.36,94.0,95.06,0
2009-07-30,95.04,95.89,94.83,95.57,0
2009-07-31,95.55,95.86,94.5,94.64,0
2009-08-03,94.65,95.43,94.56,95.26,0
2009-08-04,95.24,95.46,94.36,95.21,0
2009-08-05,95.22,95.4,94.63,94.91,0
2009-08-06,94.91,95.8,94.78,95.4,0
2009-08-07,95.48,97.78,95.05,97.4,0
2009-08-10,97.5,97.75,96.92,97.05,0
2009-08-11,97.06,97.11,95.76,95.93,0
2009-08-12,95.93,96.77,95.11,96.08,0
2009-08-13,96.11,96.49,95.05,95.36,0
2009-08-14,95.35,95.47,94.43,94.92,0
2009-08-17,94.89,94.89,94.2,94.48,0
2009-08-18,94.48,95.3,94.34,94.72,0
2009-08-19,94.72,94.96,93.66,94.08,0
2009-08-20,94.06,94.56,93.86,94.19,0
2009-08-21,94.2,94.72,93.43,94.42,0
2009-08-24,94.36,95.06,94.25,94.49,0
2009-08-25,94.5,94.64,93.78,94.19,0
2009-08-26,94.2,94.58,93.86,94.2,0
2009-08-27,94.22,94.27,93.22,93.43,0
2009-08-28,93.45,94.08,93.42,93.57,0
2009-08-31,93.63,93.63,92.54,92.97,0
2009-09-01,92.97,93.44,92.82,92.93,0
2009-09-02,92.93,93.06,92.11,92.23,0
2009-09-03,92.23,92.78,91.95,92.6,0
2009-09-04,92.6,93.25,92.28,93.02,0
2009-09-07,92.99,93.3,92.82,93.03,0
2009-09-08,93.02,93.09,92.0,92.29,0
2009-09-09,92.29,92.59,91.61,91.95,0
2009-09-10,91.95,92.25,91.41,91.76,0
2009-09-11,91.75,91.77,90.21,90.69,0
2009-09-14,90.66,91.13,90.19,90.88,0
2009-09-15,90.88,91.64,90.77,91.0,0
2009-09-16,91.01,91.37,90.11,90.88,0
2009-09-17,90.89,91.62,90.51,91.06,0
2009-09-18,91.07,91.54,91.02,91.22,0
2009-09-21,91.38,92.53,91.29,91.92,0
2009-09-22,91.98,92.07,90.94,91.17,0
2009-09-23,91.15,91.54,90.49,91.45,0
2009-09-24,91.49,91.63,90.35,91.25,0
2009-09-25,91.25,91.36,89.52,89.65,0
2009-09-28,89.62,89.78,88.25,89.68,0
2009-09-29,89.7,90.36,89.61,90.13,0
2009-09-30,90.13,90.41,89.33,89.72,0
2009-10-01,89.71,90.17,89.42,89.56,0
2009-10-02,89.56,89.93,88.61,89.78,0
2009-10-05,89.8,89.98,89.24,89.54,0
2009-10-06,89.55,89.65,88.62,88.77,0
2009-10-07,88.76,89.39,88.0,88.59,0
2009-10-08,88.59,88.72,88.15,88.38,0
2009-10-09,88.37,89.88,88.34,89.73,0
2009-10-12,89.8,90.46,89.29,89.8,0
2009-10-13,89.79,90.19,89.44,89.69,0
2009-10-14,89.68,89.9,88.83,89.31,0
2009-10-15,89.32,90.78,89.26,90.57,0
2009-10-16,90.56,91.32,90.49,90.87,0
2009-10-19,90.87,91.13,90.37,90.66,0
2009-10-20,90.65,91.07,90.06,90.67,0
2009-10-21,90.63,91.28,90.49,90.99,0
2009-10-22,90.99,91.71,90.78,91.33,0
2009-10-23,91.28,92.14,91.26,92.04,0
2009-10-26,92.03,92.28,91.56,92.21,0
2009-10-27,92.22,92.33,91.71,91.79,0
2009-10-28,91.78,91.81,90.55,90.69,0
2009-10-29,90.65,91.62,90.25,91.48,0
2009-10-30,91.47,91.58,89.92,90.04,0
2009-11-02,90.08,90.69,89.18,90.25,0
2009-11-03,90.19,90.58,89.87,90.32,0
2009-11-04,90.31,91.32,90.05,90.76,0
2009-11-05,90.71,90.86,89.99,90.71,0
2009-11-06,90.7,90.86,89.62,89.87,0
2009-11-09,89.87,90.26,89.7,89.96,0
2009-11-10,89.93,90.18,89.67,89.81,0
2009-11-11,89.78,90.04,89.28,89.84,0
2009-11-12,89.86,90.61,89.64,90.38,0
2009-11-13,90.34,90.42,89.45,89.66,0
2009-11-16,89.65,89.74,88.76,89.06,0
2009-11-17,89.03,89.54,88.74,89.25,0
2009-11-18,89.23,89.48,89.0,89.32,0
2009-11-19,89.29,89.44,88.64,88.97,0
2009-11-20,88.94,89.13,88.67,88.86,0
2009-11-23,88.82,89.19,88.56,88.96,0
2009-11-24,88.94,89.06,88.33,88.49,0
2009-11-25,88.47,88.63,87.21,87.32,0
2009-11-26,87.32,87.48,86.29,86.54,0
2009-11-27,86.55,87.01,84.82,86.4,0
2009-11-30,86.53,87.4,85.54,86.31,0
2009-12-01,86.4,87.53,86.15,86.69,0
2009-12-02,86.69,87.49,86.6,87.34,0
2009-12-03,87.37,88.48,87.35,88.25,0
2009-12-04,88.25,90.77,88.0,90.52,0
2009-12-07,90.55,90.62,89.05,89.47,0
2009-12-08,89.49,89.52,88.18,88.41,0
2009-12-09,88.41,88.69,87.37,87.87,0
2009-12-10,87.85,88.46,87.74,88.19,0
2009-12-11,88.19,89.81,88.18,89.08,0
2009-12-14,89.05,89.32,88.32,88.58,0
2009-12-15,88.58,89.95,88.58,89.63,0
2009-12-16,89.59,89.99,89.39,89.77,0
2009-12-17,89.76,90.37,89.56,89.94,0
2009-12-18,89.96,90.91,88.88,90.45,0
2009-12-21,90.48,91.23,90.17,91.12,0
2009-12-22,91.17,91.87,90.99,91.82,0
2009-12-23,91.83,91.87,91.32,91.63,0
2009-12-24,91.61,91.78,91.11,91.52,0
2009-12-25,91.52,91.63,91.11,91.11,0
2009-12-28,91.37,91.76,91.2,91.62,0
2009-12-29,91.61,92.08,91.52,91.99,0
2009-12-30,91.98,92.77,91.89,92.42,0
2009-12-31,92.42,93.14,91.92,93.02,0
2010-01-01,92.98,93.07,92.98,93.0,0
2010-01-04,93.0,93.21,92.19,92.52,0
2010-01-05,92.46,92.55,91.26,91.67,0
2010-01-06,91.66,92.74,91.53,92.31,0
2010-01-07,92.3,93.4,92.1,93.3,0
2010-01-08,93.36,93.78,92.28,92.66,0
2010-01-11,92.59,92.68,91.82,92.08,0
2010-01-12,92.06,92.43,90.72,90.98,0
2010-01-13,90.94,91.56,90.89,91.37,0
2010-01-14,91.36,92.04,90.84,91.16,0
2010-01-15,91.18,91.32,90.59,90.78,0
2010-01-18,90.82,91.06,90.61,90.76,0
2010-01-19,90.77,91.26,90.32,91.11,0
2010-01-20,91.11,91.46,90.78,91.25,0
2010-01-21,91.22,91.87,90.12,90.45,0
2010-01-22,90.43,90.57,89.78,89.84,0
2010-01-25,89.81,90.35,89.73,90.25,0
2010-01-26,90.26,90.55,89.33,89.63,0
2010-01-27,89.62,90.08,89.13,89.95,0
2010-01-28,90.0,90.55,89.63,89.9,0
2010-01-29,89.89,90.92,89.56,90.27,0
2010-02-01,90.25,90.94,89.78,90.59,0
2010-02-02,90.6,90.91,90.27,90.36,0
2010-02-03,90.36,91.28,90.07,90.96,0
2010-02-04,90.96,91.08,88.56,89.05,0
2010-02-05,89.03,89.89,88.8,89.13,0
2010-02-08,89.22,89.56,89.14,89.21,0
2010-02-09,89.26,89.8,89.16,89.68,0
2010-02-10,89.68,90.06,89.25,89.92,0
2010-02-11,89.91,90.14,89.56,89.75,0
2010-02-12,89.74,90.42,89.56,89.96,0
2010-02-15,89.9,90.23,89.9,90.0,0
2010-02-16,90.0,90.51,89.71,90.14,0
2010-02-17,90.12,91.38,90.11,91.25,0
2010-02-18,91.24,91.82,90.56,91.74,0
2010-02-19,91.78,92.15,91.48,91.48,0
2010-02-22,91.5,91.91,91.0,91.11,0
2010-02-23,91.12,91.29,89.92,90.2,0
2010-02-24,90.2,90.37,89.77,90.14,0
2010-02-25,90.12,90.32,88.81,89.13,0
2010-02-26,89.04,89.5,88.75,88.91,0
2010-03-01,88.95,89.48,88.75,89.12,0
2010-03-02,89.11,89.38,88.55,88.84,0
2010-03-03,88.84,88.99,88.33,88.47,0
2010-03-04,88.45,89.26,88.14,89.03,0
2010-03-05,89.0,90.59,88.97,90.28,0
2010-03-08,90.25,90.68,89.93,90.29,0
2010-03-09,90.3,90.34,89.61,89.95,0
2010-03-10,89.95,90.82,89.83,90.49,0
2010-03-11,90.51,90.71,90.2,90.48,0
2010-03-12,90.49,91.09,90.17,90.56,0
2010-03-15,90.55,90.96,90.33,90.49,0
2010-03-16,90.48,90.73,89.97,90.22,0
2010-03-17,90.24,90.71,90.0,90.31,0
2010-03-18,90.3,90.8,89.76,90.35,0
2010-03-19,90.36,90.71,90.32,90.54,0
2010-03-22,90.53,90.77,89.83,90.05,0
2010-03-23,90.07,90.48,90.04,90.46,0
2010-03-24,90.45,92.4,90.35,92.16,0
2010-03-25,92.17,92.95,91.74,92.67,0
2010-03-26,92.65,92.89,92.31,92.52,0
2010-03-29,92.45,92.78,92.07,92.53,0
2010-03-30,92.54,93.02,92.11,92.76,0
2010-03-31,92.77,93.63,92.74,93.44,0
2010-04-01,93.45,94.02,93.25,93.87,0
2010-04-02,93.75,94.69,93.55,94.6,0
2010-04-05,94.66,94.67,94.04,94.33,0
2010-04-06,94.31,94.38,93.62,93.76,0
2010-04-07,93.75,94.26,93.11,93.24,0
2010-04-08,93.24,93.48,92.79,93.39,0
2010-04-09,93.39,93.78,93.07,93.18,0
2010-04-12,93.08,93.61,92.94,93.19,0
2010-04-13,93.21,93.41,92.54,93.19,0
2010-04-14,93.19,93.72,92.79,93.26,0
2010-04-15,93.27,93.52,92.84,93.07,0
2010-04-16,93.06,93.14,91.86,92.16,0
2010-04-19,91.98,92.53,91.57,92.42,0
2010-04-20,92.42,93.39,92.35,93.21,0
2010-04-21,93.21,93.44,92.89,93.17,0
2010-04-22,93.12,93.61,92.69,93.42,0
2010-04-23,93.44,94.32,93.26,93.96,0
2010-04-26,94.11,94.36,93.84,94.01,0
2010-04-27,94.01,94.03,92.79,93.1,0
2010-04-28,93.11,94.32,92.96,94.15,0
2010-04-29,94.14,94.26,93.79,94.02,0
2010-04-30,93.99,94.6,93.81,93.81,0
2010-05-03,93.93,94.76,93.8,94.57,0
2010-05-04,94.57,94.98,94.27,94.67,0
2010-05-05,94.65,94.98,93.5,93.96,0
2010-05-06,93.93,93.98,88.11,90.81,0
2010-05-07,90.84,93.24,89.98,91.58,0
2010-05-10,92.48,93.54,91.58,93.34,0
2010-05-11,93.33,93.39,92.17,92.67,0
2010-05-12,92.66,93.28,92.4,93.25,0
2010-05-13,93.23,93.64,92.55,92.68,0
2010-05-14,92.68,93.09,91.76,92.5,0
2010-05-17,92.3,92.69,91.71,92.59,0
2010-05-18,92.56,92.96,91.88,92.03,0
2010-05-19,92.05,92.16,90.93,91.8,0
2010-05-20,91.78,91.88,88.95,89.26,0
2010-05-21,89.28,90.48,89.18,90.0,0
2010-05-24,90.44,90.62,89.91,90.26,0
2010-05-25,90.27,90.48,89.23,90.29,0
2010-05-26,90.3,90.67,89.78,89.97,0
2010-05-27,89.97,91.09,89.88,90.94,0
2010-05-28,90.95,91.41,90.58,91.05,0
2010-05-31,90.98,91.61,90.88,91.17,0
2010-06-01,91.15,91.46,90.5,90.99,0
2010-06-02,90.98,92.35,90.94,92.24,0
2010-06-03,92.23,92.8,92.01,92.57,0
2010-06-04,92.57,92.88,91.4,91.88,0
2010-06-07,91.83,92.08,90.94,91.46,0
2010-06-08,91.47,91.92,90.81,91.52,0
2010-06-09,91.53,91.67,91.01,91.31,0
2010-06-10,91.3,91.48,90.81,91.39,0
2010-06-11,91.39,91.78,91.18,91.63,0
2010-06-14,91.76,92.11,91.37,91.61,0
2010-06-15,91.6,91.7,91.04,91.5,0
2010-06-16,91.52,91.82,91.08,91.38,0
2010-06-17,91.39,91.44,90.49,90.89,0
2010-06-18,90.9,90.97,90.41,90.67,0
2010-06-21,90.42,91.47,90.27,91.03,0
2010-06-22,91.02,91.1,90.29,90.48,0
2010-06-23,90.5,90.58,89.71,89.94,0
2010-06-24,89.89,89.98,89.18,89.58,0
2010-06-25,89.58,89.77,89.1,89.23,0
2010-06-28,89.32,89.47,89.02,89.37,0
2010-06-29,89.35,89.41,88.25,88.52,0
2010-06-30,88.5,88.77,88.31,88.39,0
2010-07-01,88.4,88.56,86.95,87.75,0
2010-07-02,87.76,88.23,87.3,87.74,0
2010-07-05,87.72,88.0,87.59,87.75,0
2010-07-06,87.75,87.98,87.3,87.55,0
2010-07-07,87.57,87.81,86.98,87.76,0
2010-07-08,87.77,88.64,87.61,88.43,0
2010-07-09,88.44,88.7,88.32,88.57,0
2010-07-12,88.65,89.15,88.35,88.62,0
2010-07-13,88.63,88.86,87.98,88.67,0
2010-07-14,88.66,89.11,88.04,88.39,0
2010-07-15,88.39,88.41,87.2,87.35,0
2010-07-16,87.36,87.5,86.23,86.56,0
2010-07-19,86.58,87.22,86.44,86.76,0
2010-07-20,86.77,87.57,86.64,87.43,0
2010-07-21,87.42,87.45,86.83,86.94,0
2010-07-22,86.94,87.21,86.3,87.02,0
2010-07-23,87.04,87.52,86.7,87.41,0
2010-07-26,87.56,87.71,86.78,86.95,0
2010-07-27,86.95,87.97,86.79,87.85,0
2010-07-28,87.84,88.12,87.23,87.37,0
2010-07-29,87.35,87.51,86.53,86.9,0
2010-07-30,86.89,86.92,85.93,86.46,0
2010-08-02,86.41,86.88,86.28,86.42,0
2010-08-03,86.43,86.66,85.64,85.81,0
2010-08-04,85.82,86.38,85.28,86.32,0
2010-08-05,86.31,86.45,85.68,85.84,0
2010-08-06,85.85,86.2,85.0,85.5,0
2010-08-09,85.36,85.99,85.26,85.93,0
2010-08-10,85.91,86.24,85.15,85.33,0
2010-08-11,85.32,85.47,84.71,85.24,0
2010-08-12,85.26,86.0,84.9,85.86,0
2010-08-13,85.98,86.37,85.53,86.18,0
2010-08-16,86.21,86.23,85.15,85.31,0
2010-08-17,85.34,85.68,85.07,85.56,0
2010-08-18,85.56,85.68,85.15,85.38,0
2010-08-19,85.39,85.92,84.85,85.29,0
2010-08-20,85.29,85.82,85.15,85.56,0
2010-08-23,85.6,85.67,85.04,85.1,0
2010-08-24,85.11,85.19,83.57,84.12,0
2010-08-25,84.14,84.83,84.03,84.59,0
2010-08-26,84.6,84.88,84.29,84.46,0
2010-08-27,84.47,85.45,84.22,85.21,0
2010-08-30,85.34,85.9,84.47,84.57,0
2010-08-31,84.53,84.66,83.79,84.17,0
2010-09-01,84.17,84.66,83.65,84.45,0
2010-09-02,84.44,84.56,83.96,84.28,0
2010-09-03,84.29,85.22,84.13,84.33,0
2010-09-06,84.35,84.49,84.0,84.12,0
2010-09-07,84.12,84.26,83.49,83.77,0
2010-09-08,83.77,84.04,83.31,83.86,0
2010-09-09,83.85,84.03,83.45,83.84,0
2010-09-10,83.83,84.38,83.73,84.16,0
2010-09-13,84.19,84.36,83.46,83.71,0
2010-09-14,83.73,83.75,82.9,83.02,0
2010-09-15,83.03,85.77,82.83,85.74,0
2010-09-16,85.75,85.93,85.2,85.84,0
2010-09-17,85.81,85.93,85.56,85.84,0
2010-09-20,85.75,85.8,85.47,85.68,0
2010-09-21,85.69,85.77,84.95,85.15,0
2010-09-22,85.14,85.18,84.26,84.54,0
2010-09-23,84.54,84.67,84.22,84.39,0
2010-09-24,84.39,85.39,84.08,84.2,0
2010-09-27,84.28,84.39,84.08,84.28,0
2010-09-28,84.28,84.34,83.66,83.81,0
2010-09-29,83.82,84.09,83.47,83.71,0
2010-09-30,83.71,83.82,83.14,83.5,0
2010-10-01,83.48,83.58,83.12,83.21,0
2010-10-04,83.27,83.87,83.15,83.41,0
2010-10-05,83.41,83.99,82.94,83.23,0
2010-10-06,83.23,83.27,82.71,82.91,0
2010-10-07,82.9,83.03,82.09,82.32,0
2010-10-08,82.31,82.56,81.71,81.91,0
2010-10-11,81.55,82.18,81.51,82.07,0
2010-10-12,82.07,82.36,81.63,81.82,0
2010-10-13,81.82,82.0,81.68,81.8,0
2010-10-14,81.79,81.84,80.85,81.43,0
2010-10-15,81.45,81.62,80.87,81.44,0
2010-10-18,81.43,81.49,81.09,81.26,0
2010-10-19,81.27,81.92,81.1,81.61,0
2010-10-20,81.61,81.66,80.84,81.13,0
2010-10-21,81.13,81.83,80.89,81.29,0
2010-10-22,81.3,81.5,80.96,81.37,0
2010-10-25,81.38,81.4,80.38,80.78,0
2010-10-26,80.76,81.65,80.58,81.41,0
2010-10-27,81.4,81.98,81.28,81.71,0
2010-10-28,81.72,81.77,80.83,81.0,0
2010-10-29,81.0,81.07,80.31,80.31,0
2010-11-01,80.31,81.15,80.21,80.48,0
2010-11-02,80.5,80.96,80.44,80.67,0
2010-11-03,80.67,81.58,80.56,81.14,0
2010-11-04,81.13,81.22,80.55,80.7,0
2010-11-05,80.7,81.47,80.59,81.26,0
2010-11-08,81.22,81.44,80.96,81.17,0
2010-11-09,81.18,81.96,80.5,81.68,0
2010-11-10,81.68,82.8,81.51,82.27,0
2010-11-11,82.26,82.6,82.0,82.47,0
2010-11-12,82.48,82.65,81.62,82.52,0
2010-11-15,82.45,83.26,82.35,83.1,0
2010-11-16,83.06,83.59,82.81,83.31,0
2010-11-17,83.27,83.55,82.99,83.19,0
2010-11-18,83.17,83.78,83.06,83.51,0
2010-11-19,83.52,83.64,83.11,83.53,0
2010-11-22,83.51,83.56,83.18,83.31,0
2010-11-23,83.32,83.85,82.75,83.14,0
2010-11-24,83.15,83.66,82.91,83.53,0
2010-11-25,83.51,83.69,83.37,83.57,0
2010-11-26,83.59,84.18,83.54,84.09,0
2010-11-29,84.02,84.4,83.8,84.23,0
2010-11-30,84.25,84.32,83.4,83.64,0
2010-12-01,83.66,84.39,83.34,84.19,0
2010-12-02,84.18,84.36,83.46,83.8,0
2010-12-03,83.81,83.89,82.5,82.53,0
2010-12-06,82.63,82.99,82.53,82.62,0
2010-12-07,82.61,83.66,82.29,83.48,0
2010-12-08,83.48,84.3,83.41,84.03,0
2010-12-09,84.02,84.12,83.49,83.72,0
2010-12-10,83.73,84.02,83.42,83.9,0
2010-12-13,83.96,84.35,83.08,83.4,0
2010-12-14,83.36,83.78,82.81,83.65,0
2010-12-15,83.66,84.51,83.57,84.24,0
2010-12-16,84.24,84.44,83.93,83.98,0
2010-12-17,83.94,84.2,83.66,83.99,0
2010-12-20,83.92,84.12,83.61,83.77,0
2010-12-21,83.77,83.9,83.46,83.73,0
2010-12-22,83.72,83.85,83.39,83.56,0
2010-12-23,83.54,83.58,82.82,82.91,0
2010-12-24,82.91,83.17,82.82,82.87,0
2010-12-27,82.79,82.98,82.62,82.77,0
2010-12-28,82.78,82.85,81.78,82.37,0
2010-12-29,82.38,82.47,81.57,81.6,0
2010-12-30,81.61,81.86,81.26,81.52,0
2010-12-31,81.5,81.54,80.9,81.12,0
2011-01-03,81.31,81.74,81.12,81.73,0
2011-01-04,81.74,82.28,81.57,82.07,0
2011-01-05,82.01,83.37,81.85,83.22,0
2011-01-06,83.23,83.39,82.84,83.31,0
2011-01-07,83.3,83.67,82.82,83.13,0
2011-01-10,83.2,83.28,82.64,82.71,0
2011-01-11,82.67,83.49,82.65,83.23,0
2011-01-12,83.22,83.46,82.79,82.98,0
2011-01-13,82.99,83.15,82.54,82.8,0
2011-01-14,82.79,83.06,82.38,82.85,0
2011-01-17,82.78,83.01,82.32,82.67,0
2011-01-18,82.67,82.82,82.3,82.6,0
2011-01-19,82.56,82.69,81.84,82.0,0
2011-01-20,82.15,83.12,82.01,82.99,0
2011-01-21,82.99,83.09,82.5,82.53,0
2011-01-24,82.53,82.92,82.27,82.52,0
2011-01-25,82.51,82.66,81.95,82.24,0
2011-01-26,82.25,82.61,81.95,82.17,0
2011-01-27,82.16,83.21,81.99,82.9,0
2011-01-28,82.9,82.92,81.96,82.12,0
2011-01-31,81.98,82.25,81.88,82.03,0
2011-02-01,82.03,82.15,81.28,81.34,0
2011-02-02,81.33,81.85,81.31,81.53,0
2011-02-03,81.54,82.06,81.37,81.61,0
2011-02-04,81.62,82.46,81.14,82.16,0
2011-02-07,82.17,82.47,82.12,82.3,0
2011-02-08,82.3,82.42,81.74,82.33,0
2011-02-09,82.34,82.66,82.17,82.34,0
2011-02-10,82.35,83.37,82.29,83.21,0
